index,validMoves,uniqueValidMoves,coverageRatio,twoCellMoves,threeCellMoves,fourPlusMoves,occupiedRegions,spatialDistributionScore,maxCellParticipationRatio,overlapScore,largestMove,averageArea,scorePotential,progress0ClearedRatio,progress0ValidMoves,progress0HasMove,progress1ClearedRatio,progress1ValidMoves,progress1HasMove,progress2ClearedRatio,progress2ValidMoves,progress2HasMove,progress3ClearedRatio,progress3ValidMoves,progress3HasMove
108,53,53,0.5470588235294118,35,12,6,9,97.82059342050134,0.07547169811320754,77.35849056603773,4,2.452830188679245,93,0.10588235294117647,51,true,0.24705882352941178,42,true,0.5117647058823529,14,true,0.6058823529411764,0,false
109,59,59,0.6176470588235294,30,17,12,9,97.16194878340892,0.06779661016949153,79.66101694915254,5,2.7288135593220337,105,0.10588235294117647,52,true,0.24705882352941178,43,true,0.5117647058823529,16,true,0.6411764705882353,0,false
110,53,53,0.5647058823529412,34,14,5,9,96.65258642038972,0.07547169811320754,77.35849056603773,4,2.452830188679245,96,0.10588235294117647,47,true,0.24705882352941178,46,true,0.5,19,true,0.6352941176470588,0,false
111,73,73,0.6941176470588235,39,21,13,9,97.6392769286247,0.0547945205479452,83.56164383561644,5,2.6575342465753424,118,0.1,71,true,0.24705882352941178,61,true,0.5058823529411764,31,true,0.7470588235294118,0,false
112,54,54,0.5529411764705883,41,12,1,9,95.39827473427086,0.05555555555555555,85.18518518518519,4,2.259259259259259,94,0.10588235294117647,47,true,0.24705882352941178,36,true,0.5117647058823529,8,true,0.5647058823529412,0,false
113,62,62,0.6058823529411764,37,17,8,9,95.42987545296305,0.06451612903225806,80.64516129032258,6,2.5806451612903225,103,0.10588235294117647,60,true,0.2529411764705882,54,true,0.5117647058823529,26,true,0.7352941176470589,0,false
114,58,58,0.5823529411764706,35,20,3,8,92.37009107153628,0.05172413793103448,86.20689655172414,4,2.4482758620689653,99,0.1,54,true,0.2529411764705882,48,true,0.5058823529411764,25,true,0.7352941176470589,0,false
115,51,51,0.5294117647058824,33,13,5,9,92.50504015189338,0.0784313725490196,76.47058823529412,4,2.450980392156863,90,0.1,46,true,0.24705882352941178,36,true,0.5117647058823529,10,true,0.6058823529411764,0,false
116,68,68,0.6882352941176471,40,21,7,9,98.38185970583491,0.058823529411764705,82.3529411764706,4,2.514705882352941,117,0.1,66,true,0.24705882352941178,66,true,0.5117647058823529,42,true,0.7588235294117647,14,true
117,50,50,0.5117647058823529,34,12,4,9,98.6321919633046,0.06,84,4,2.4,87,0.1,43,true,0.25882352941176473,32,true,0.5,18,true,0.7058823529411765,0,false
118,66,66,0.6529411764705882,41,14,11,9,99.1081243436706,0.07575757575757576,75.75757575757575,6,2.621212121212121,111,0.1,63,true,0.2529411764705882,51,true,0.5058823529411764,26,true,0.7235294117647059,0,false
119,54,54,0.5529411764705883,34,16,4,9,96.69391514204908,0.07407407407407407,77.77777777777777,4,2.4444444444444446,94,0.10588235294117647,54,true,0.25882352941176473,52,true,0.5,18,true,0.5941176470588235,0,false
120,69,69,0.6588235294117647,42,22,5,9,98.79770833096096,0.057971014492753624,82.6086956521739,4,2.463768115942029,112,0.1,68,true,0.2529411764705882,60,true,0.5,35,true,0.7470588235294118,0,false
121,57,57,0.5647058823529412,38,13,6,9,97.1257475421948,0.05263157894736842,85.96491228070175,5,2.473684210526316,96,0.1,54,true,0.24705882352941178,46,true,0.5058823529411764,23,true,0.6764705882352942,0,false
